ID,Code,Description,supplierCode,additionalInfo,imageURL,Unit,BulkPrice,StandardPrice,stockNSW,stockQLD,stockVIC,stockWA,barcode,barcodeInner,brand,categories
10502,10502,BATTERY EVEREADY RED 1050 D BP2,1050BP2,,http://webconnect.groupnews.com.au/prodlarge/10502.jpg,EACH,$2.50,$2.63,6,0,9,39,8888021100020,8888021100020,EVEREADY,Office Supplies » Batteries & Photographic » Batteries
02161,02161,BATTERY EVEREADY RED 216 9V H/DUTY,216BP1,,http://webconnect.groupnews.com.au/prodlarge/02161.jpg,EACH,$2.86,$3.01,36,68,16,11,8888021100167,8888021100167,EVEREADY,Office Supplies » Batteries & Photographic » Batteries
12588,12588,BATTERY PACK LEITZ ICON LABEL PRINTER,,,http://webconnect.groupnews.com.au/prodlarge/12588.jpg,EACH,$50.00,$50.00,3,5,6,3,4002432104802,4002432558711,LEITZ ICON,Office Supplies » Batteries & Photographic » Batteries
99861,99861,ENERGIZER BLITZ DUMP BIN (FORWARD ORDER ONLY),,,http://webconnect.groupnews.com.au/images/imageNotAvail.gif,EACH,NA,NA,6,0,0,0,,,,Office Supplies » Batteries & Photographic » Batteries
01191,01191,EVEREADY WATCH BATTERY ECR 1220,ECR1220BS1,,http://webconnect.groupnews.com.au/images/imageNotAvail.gif,EACH,$2.55,$2.68,18,7,9,23,8888021301700,8888021301700,EVEREADY,Office Supplies » Batteries & Photographic » Batteries
63071,63071,CAMERA KODAK DISPOSABLE ULTRA POWER FLASH 35MM 27+12EXP,3961315,"For indoor and outdoor pictures. 800 speed film for clearer, sharper pictures. Compact and easy to carry. One touch, auto-recharge flash (5m range).",http://webconnect.groupnews.com.au/prodlarge/63071.jpg,EACH,$18.39,$19.36,18,8,1,10,5011373961312,5011373961312,KODAK,Office Supplies » Batteries & Photographic » Cameras
56672,56672,CAMERA KODAK DISPOSABLE WATER & SPORT 35MM 27EXP,8004707,"Outdoor use camera. Waterproof up to 15m, rugged and shock resistant shell. Sunscreen and scratch resistant lens.",http://webconnect.groupnews.com.au/prodlarge/56672.jpg,EACH,$16.16,$17.01,13,6,7,25,041778004708,041778077412,KODAK,Office Supplies » Batteries & Photographic » Cameras
01177,01177,BATTERY CHARGER DURACELL VALUE CEF14,88106,,http://webconnect.groupnews.com.au/prodlarge/01177.jpg,EACH,$18.89,$19.68,6,0,6,13,5000394049055,5000394049055,DURACELL,Office Supplies » Batteries & Photographic » Chargers
63076,63076,FILM KODAK 135MM 24EXP 400ASA,6034037,For use in all conditions.,http://webconnect.groupnews.com.au/prodlarge/63076.jpg,EACH,$6.86,$7.22,10,7,27,15,086806034036,086806034036,KODAK,Office Supplies » Batteries & Photographic » Film
63086,63086,FILM KODAK 135MM 24EXP 400ASA 3PK,6034052,For use in all conditions.,http://webconnect.groupnews.com.au/prodlarge/63086.jpg,PK,$14.00,$14.74,8,10,0,0,086806034050,086806034050,KODAK,Office Supplies » Batteries & Photographic » Film
01076,01076,LIGHT ENERGIZER LED MAGNET 3 COLOUR VARIATIONS,HFM2B,,http://webconnect.groupnews.com.au/prodlarge/01076.jpg,EACH,$9.89,$10.41,2,0,6,6,4891138953230,4891138953230,ENERGIZER,Office Supplies » Batteries & Photographic » Torches
03543,03543,TORCH ENERGIZER KEYRING LIGHT HI TECH LED,LED2BU2,,http://webconnect.groupnews.com.au/prodlarge/03543.jpg,EACH,$10.56,$11.12,3,0,0,0,4891138924346,4891138879943,ENERGIZER,Office Supplies » Batteries & Photographic » Torches
03511,03511,TORCH EVEREADY BRILIANT BEAM (D),VAL2D,,http://webconnect.groupnews.com.au/prodlarge/03511.jpg,EACH,$7.00,$7.37,0,3,0,0,4891138899934,4891138899934,EVEREADY,Office Supplies » Batteries & Photographic » Torches
03541,03541,TORCH EVEREADY BRILLIANT BEAM 2 AA,VAL2AA,,http://webconnect.groupnews.com.au/prodlarge/03541.jpg,EACH,$5.27,$5.55,0,0,6,0,4891138899736,4891138899736,EVEREADY,Office Supplies » Batteries & Photographic » Torches
03510,03510,TORCH METAL EVEREADY COMPACT LED COUNTER DISPLAY,MLV33AWB,,http://webconnect.groupnews.com.au/images/imageNotAvail.gif,DISP12,$45.24,$47.47,3,19,1,0,24891138952794,14891138952797,EVEREADY,Office Supplies » Batteries & Photographic » Torches
50726,50726,ADDRESS BOOK 75X110MM H/C STITCHED L/GRAIN BLACK,710901,,http://webconnect.groupnews.com.au/prodlarge/50726.jpg,EACH,$4.32,$4.55,8,0,0,0,9316792003664,9316792003664,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58683,58683,ADDRESS BOOK 75X110MM S/C PVC BLACK C-VIEW TABS,741701,,http://webconnect.groupnews.com.au/prodlarge/58683.jpg,EACH,$1.72,$1.81,20,10,13,12,9316792010792,9316792010792,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58686,58686,ADDRESS BOOK 78X120MM S/C SPIRAL BLACK W/SILV TABS,FC160,,http://webconnect.groupnews.com.au/prodlarge/58686.jpg,EACH,$1.10,$1.16,22,9,4,0,9316792004616,9316792004616,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58681,58681,ADDRESS BOOK 90X150MM S/C PVC BLACK C-VIEW TABS,741704,,http://webconnect.groupnews.com.au/prodlarge/58681.jpg,EACH,$2.29,$2.41,14,11,13,9,9316792010808,9316792010808,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58682,58682,ADDRESS BOOK 95X125MM S/C PVC BLACK C-VIEW TABS,741703,,http://webconnect.groupnews.com.au/prodlarge/58682.jpg,EACH,$3.25,$3.42,8,9,10,16,9316792010785,9316792010785,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
63983,63983,ADDRESS BOOK 95X172MM BINDER COLBY WAB-30 BLACK,WAB-30-BLACK,,http://webconnect.groupnews.com.au/prodlarge/63983.jpg,EACH,$16.93,$17.64,3,0,0,0,9314486016853,9314486016853,COLBY,"Office Supplies » Books » Address, Telephone"
63984,63984,ADDRESS BOOK 95X172MM BINDER COLBY WAB-30 BURG,WAB-30-BURGUNDY,,http://webconnect.groupnews.com.au/prodlarge/63984.jpg,EACH,$17.98,$18.93,1,0,0,0,9314486016860,9314486016860,COLBY,"Office Supplies » Books » Address, Telephone"
02989,02989,ADDRESS BOOK A5 PINK CONTEMPO,AB35,,http://webconnect.groupnews.com.au/prodlarge/02989.jpg,EACH,$5.27,$5.71,14,35,35,0,9328800012018,9328800012018,OZCORP,"Office Supplies » Books » Address, Telephone"
50047,50047,ADDRESS BOOK C/LAND 108X77MM LITTLE BLACK BOOK,711802,,http://webconnect.groupnews.com.au/prodlarge/50047.jpg,EACH,$1.71,$1.80,41,45,21,7,9316792002360,9316792002360,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
50587,50587,ADDRESS BOOK C/LAND 108X77MM RED HOT NUMBERS,711402,,http://webconnect.groupnews.com.au/prodlarge/50587.jpg,EACH,$1.71,$1.80,25,38,5,0,9316792000892,9316792000892,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58855,58855,ADDRESS BOOK C/LAND 115X140 SPIRAL-MATE PVC BLK,711303,"Spiral address and telephone book, P.V.C. cover. Sections for home, office, fax, mobile and email.",http://webconnect.groupnews.com.au/prodlarge/58855.jpg,EACH,$4.32,$4.55,20,9,20,4,9316792013540,9316792013540,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
50609,50609,ADDRESS BOOK C/LAND 115X210 SPIRAL BLACK VIEW TABS,721705,,http://webconnect.groupnews.com.au/prodlarge/50609.jpg,EACH,$5.75,$6.05,12,6,12,4,9316792003657,9316792003657,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58425,58425,ADDRESS BOOK C/LAND 122X95 H/C SPIRAL L/GRAIN BLK,519103,,http://webconnect.groupnews.com.au/prodlarge/58425.jpg,EACH,$4.15,$4.37,11,7,15,8,9316792029275,9316792029275,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58424,58424,ADDRESS BOOK C/LAND 125X185 H/C SPIRAL L/GRAIN BLK,519105,,http://webconnect.groupnews.com.au/prodlarge/58424.jpg,EACH,$5.27,$5.55,13,5,7,0,9316792029268,9316792029268,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58545,58545,ADDRESS BOOK C/LAND 125X95 H/C BLACK L/GRAIN COVER 144P,510103,,http://webconnect.groupnews.com.au/prodlarge/58545.jpg,EACH,$4.08,$4.29,4,25,6,0,9316792004685,9316792004685,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
91089,91089,ADDRESS BOOK C/LAND 125X95 PVC COVER,FC6460PL,,http://webconnect.groupnews.com.au/prodlarge/91089.jpg,EACH,$1.85,$1.95,8,0,10,12,9316792015889,9316792015889,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
57415,57415,ADDRESS BOOK C/LAND 130X100MM CASEBOUND BLUE CITYSCAPE 72LF,766403,Blue Cityscape Address Book Casebound 130 x 100mm 72 Leaf,http://webconnect.groupnews.com.au/prodlarge/57415.jpg,EACH,$3.44,$3.62,5,10,45,0,9316792078976,9316792078976,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
57409,57409,ADDRESS BOOK C/LAND 130X100MM SPIRAL FLAMINGO /ZEBRA 72LF,766303,Flamingo/Zebra Address Book Spiral 130 x 100mm 72 Leaf,http://webconnect.groupnews.com.au/prodlarge/57409.jpg,EACH,$3.44,$3.62,10,14,21,0,9316792078938,9316792078938,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
50607,50607,ADDRESS BOOK C/LAND 140X115 INDEX EXEC BLACK FK54BE,721703,,http://webconnect.groupnews.com.au/prodlarge/50607.jpg,EACH,$4.62,$4.86,11,24,7,4,9316792003633,9316792003633,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
50608,50608,ADDRESS BOOK C/LAND 160X100 INDEX EXEC BLACK FK63BE,721704,,http://webconnect.groupnews.com.au/prodlarge/50608.jpg,EACH,$4.31,$4.54,20,10,12,5,9316792003640,9316792003640,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58680,58680,ADDRESS BOOK C/LAND 174X85 GOLD CORNERS,FC4860PL,,http://webconnect.groupnews.com.au/prodlarge/58680.jpg,EACH,$1.95,$2.05,18,14,3,0,9316792051528,9316792051528,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
50155,50155,ADDRESS BOOK C/LAND 188X115 PVC WIRE BOUND FKATY40,711337,"Spiral address and telephone book, P.V.C. cover. Sections for home, office, fax, mobile and email.",http://webconnect.groupnews.com.au/prodlarge/50155.jpg,EACH,$6.14,$6.46,8,14,14,4,9316792002766,9316792002766,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58546,58546,ADDRESS BOOK C/LAND 190X130 H/C BLACK L/GRAIN COVER 144P,510105,,http://webconnect.groupnews.com.au/prodlarge/58546.jpg,EACH,$5.20,$5.47,1,6,5,0,9316792004708,9316792004708,CUMBERLAND,"Office Supplies » Books » Address, Telephone"
58540,58540,AUTOGRAPH BOOK C/LAND 105X145 H/C BLACK L/GRAIN COVER 80P,510108,,http://webconnect.groupnews.com.au/prodlarge/58540.jpg,EACH,$2.41,$2.54,11,24,14,0,9316792004722,9316792003992,CUMBERLAND,Office Supplies » Books » Autograph
51015,51015,ADDRESS BOOK OZCORP 90X170MM MOBILE RESCUE BACKUP MONTHLY PLANNER,AB50,,http://webconnect.groupnews.com.au/prodlarge/51015.jpg,EACH,$2.26,$2.46,20,6,117,0,9328800016184,9328800016184,,Office Supplies » Books » Autograph
03108,03108,ADDRESS BOOK OZCORP A5 ARGYLE 124PG,AB15,,http://webconnect.groupnews.com.au/prodlarge/03108.jpg,EACH,$5.36,$5.71,21,25,48,0,9328800007526,9328800007526,OZCORP,Office Supplies » Books » Autograph
02924,02924,ADDRESS BOOK OZCORP A5 CASE JADE CIRCLES,AB57,,http://webconnect.groupnews.com.au/prodlarge/02924.jpg,EACH,$5.53,$5.83,45,15,98,0,9328800016856,9328800016856,OZCORP,Office Supplies » Books » Autograph
02953,02953,ADDRESS BOOK OZCORP FLIP A5 BLUE LACE,AB45,,http://webconnect.groupnews.com.au/prodlarge/02953.jpg,EACH,$5.51,$5.97,47,0,36,23,9328800014999,9328800014999,OZCORP,Office Supplies » Books » Autograph
51228,51228,ADDRESS BOOK OZCORP GREY BIRDS FLIP END A5,AB39,,http://webconnect.groupnews.com.au/prodlarge/51228.jpg,EACH,$5.27,$5.71,14,12,34,39,9328800013626,9328800013626,OZCORP,Office Supplies » Books » Autograph
02954,02954,ADDRESS BOOK OZCORP MINI 8.5X12.5CM BLACK,AB46,,http://webconnect.groupnews.com.au/prodlarge/02954.jpg,EACH,$3.85,$4.17,41,65,65,3,9328800015149,9328800015149,OZCORP N,Office Supplies » Books » Autograph
02956,02956,ADDRESS BOOK OZCORP MINI 8.5X12.5CM BLUE,AB48,,http://webconnect.groupnews.com.au/prodlarge/02956.jpg,EACH,$3.85,$4.17,0,0,0,0,9328800015163,9328800015163,OZCORP N,Office Supplies » Books » Autograph
